board_id,timestamp_us,qw,qi,qj,qk,ax,ay,az
1,1829661251,0.76318359375,0.2255859375,-0.059326171875,0.60260009765625,-1.18359375,2.94921875,0.03125
1,1829665289,0.7615966796875,0.2281494140625,-0.0596923828125,0.60357666015625,-1.18359375,2.94921875,0.03125
1,1829672245,0.76080322265625,0.2283935546875,-0.059814453125,0.6044921875,-1.4296875,2.9921875,0.30859375
1,1829676289,0.75958251953125,0.2298583984375,-0.06024169921875,0.60546875,-1.4296875,2.9921875,0.30859375
1,1829684245,0.75811767578125,0.22308349609375,-0.06036376953125,0.60980224609375,-1.63671875,3.2734375,0.1171875
1,1829691245,0.757568359375,0.21661376953125,-0.0604248046875,0.61279296875,-1.83984375,3.48046875,-0.15234375
1,1829699245,0.75665283203125,0.211669921875,-0.0609130859375,0.6156005859375,-1.984375,3.734375,-0.3828125
1,1829702289,0.75531005859375,0.2135009765625,-0.06219482421875,0.61651611328125,-1.984375,3.734375,-0.3828125
1,1829706289,0.75360107421875,0.21600341796875,-0.06402587890625,0.61749267578125,-1.984375,3.734375,-0.3828125
1,1829710289,0.7520751953125,0.2183837890625,-0.06585693359375,0.61834716796875,-1.984375,3.734375,-0.3828125
1,1829716254,0.75146484375,0.2142333984375,-0.06683349609375,0.6204833984375,-2.2265625,4.0546875,-1.00390625
1,1829720295,0.7498779296875,0.21697998046875,-0.06903076171875,0.62115478515625,-2.2265625,4.0546875,-1.00390625
1,1829727283,0.74932861328125,0.21343994140625,-0.070068359375,0.6229248046875,-2.2890625,4.13671875,-0.91796875
1,1829731309,0.74810791015625,0.2158203125,-0.0718994140625,0.62335205078125,-2.2890625,4.13671875,-0.91796875
1,1829738255,0.7474365234375,0.21331787109375,-0.0732421875,0.6248779296875,-2.0,3.90234375,0.015625
1,1829741289,0.74658203125,0.2152099609375,-0.0745849609375,0.6251220703125,-2.0,3.90234375,0.015625
1,1829745289,0.74560546875,0.2174072265625,-0.07611083984375,0.62530517578125,-2.0,3.90234375,0.015625
1,1829749289,0.74493408203125,0.218994140625,-0.07720947265625,0.62542724609375,-2.0,3.90234375,0.015625
1,1829756245,0.74456787109375,0.21624755859375,-0.07781982421875,0.626708984375,-2.15625,3.80859375,0.203125
1,1829765245,0.74365234375,0.21490478515625,-0.07916259765625,0.62811279296875,-2.38671875,3.984375,0.0078125
1,1829769289,0.7427978515625,0.21636962890625,-0.080322265625,0.62841796875,-2.38671875,3.984375,0.0078125
1,1829776245,0.7423095703125,0.21392822265625,-0.08099365234375,0.6297607421875,-2.76953125,4.49609375,0.0546875
1,1829784245,0.74151611328125,0.21209716796875,-0.08221435546875,0.63116455078125,-2.87890625,4.640625,0.1875
1,1829787287,0.7406005859375,0.21337890625,-0.08355712890625,0.63165283203125,-2.87890625,4.640625,0.1875
1,1829794251,0.73956298828125,0.21160888671875,-0.0849609375,0.63323974609375,-3.1015625,5.015625,0.42578125
1,1829797287,0.73828125,0.212890625,-0.0867919921875,0.63409423828125,-3.1015625,5.015625,0.42578125
1,1829801339,0.7369384765625,0.21405029296875,-0.088623046875,0.635009765625,-3.1015625,5.015625,0.42578125
